105	84	1
111	1042	1
35	117	1
2679	302	1
39	1178	1
2956	9	1
2300	6	1
328	141	1
315	8	1
2335	901	1
41	83	1
282	118	1
6	122	1
423	403	1
61	41	1
1486	10	1
3268	10	1
255	174	1
483	92	1
612	25	1
38	1469	1
18	1369	1
364	2095	1
89	401	1
90	118	1
501	467	1
154	326	1
84	12	1
439	183	1
285	7590	-1
90	1664	1
23	884	1
181	148	1
556	2	1
1614	3	1
3304	5	1
191	7551	-1
69	7579	-1
35	584	1
142	1025	1
875	1775	1
12	455	1
2104	16	1
866	4310	1
3387	1388	1
692	451	1
7552	1768	1
176	1834	1
1553	113	1
135	50	1
24	1786	1
2307	24	1
9	117	1
535	2642	1
41	62	1
1812	177	1
99	132	1
1	208	1
228	11	1
62	874	1
120	2207	1
8	31	1
120	37	1
812	747	-1
426	34	1
130	89	1
177	981	1
122	1810	1
346	1748	1
1211	296	1
313	36	1
2497	0	1
132	318	1
189	800	1
103	3444	1
295	91	1
903	525	1
782	18	1
1754	10	1
8	96	1
1414	3	1
142	158	1
1532	12	1
123	331	1
288	6	1
9	173	1
649	48	1
5	1373	1
370	69	1
71	10	1
402	49	1
32	41	1
2909	549	1
311	966	1
1135	32	1
1810	176	1
1422	101	1
280	179	1
115	122	1
7379	29	1
1013	182	1
1852	411	1
650	2422	1
626	7548	-1
1287	9	1
71	2761	1
1610	3	1
9	7	1
765	113	1
72	111	1
2230	183	1
469	2545	1
507	1956	1
330	1028	1
298	124	1
180	862	1
535	1964	1
150	2392	1
32	2931	1
2068	194	1
37	1288	1
15	1916	1
125	97	1
175	8	1
286	936	1
12	2278	1
494	143	1
142	1499	1
112	53	1
12	1536	1
219	303	1
37	158	1
10	29	1
1193	971	1
325	341	1
295	265	1
136	2526	1
2319	4	1
488	3	1
4	11	1
11	824	1
7	286	1
32	640	1
339	607	1
19	728	1
153	2	1
35	29	1
887	0	1
1164	24	1
52	5	1
1911	473	1
2416	14	1
699	30	1
1015	1365	1
905	3445	1
868	2122	1
27	1006	1
312	182	1
598	12	1
2292	34	1
734	7371	1
88	698	1
124	248	1
23	109	1
14	7368	1
311	573	1
3245	94	1
614	298	1
747	2	1
1596	110	1
243	332	1
1516	746	1
2121	8	1
268	3128	1
82	132	1
287	92	1
66	42	1
296	1937	1
7564	144	-1
14	1905	1
237	221	1
450	694	1
38	1000	1
94	881	1
122	10	1
277	359	1
381	367	1
106	1057	1
24	1829	1
784	38	1
176	950	1
7603	186	1
47	7602	1
94	1347	1
207	161	1
31	1063	1
2598	386	1
490	115	1
216	367	1
283	328	1
3074	12	1
153	5341	1
2209	6	1
28	286	1
47	2113	1
1434	1625	1
1	7582	-1
283	2127	1
240	216	1
97	1073	1
536	22	1
140	291	1
373	153	1
1893	14	1
201	47	1
39	743	1
60	971	1
998	472	1
167	7598	-1
52	55	1
667	925	1
800	349	1
3479	711	1
1	488	1
2081	1697	1
302	2679	1
31	236	1
7379	58	1
94	1170	1
63	901	1
715	1219	1
118	22	1
1160	2229	1
862	1123	1
939	628	1
280	905	1
0	376	1
534	101	1
7549	7551	1
4	7543	-1
920	607	1
587	7602	1
