285	79	1
1646	225	1
105	214	1
1116	479	1
500	43	1
3	139	1
8	976	1
0	221	1
204	171	1
3101	45	1
31	190	1
16	1731	1
176	392	1
56	1688	1
108	406	1
72	87	1
1980	9	1
636	51	1
2	2314	1
2983	284	1
114	240	1
72	21	1
63	268	1
11	7584	1
0	700	1
48	110	1
908	1959	1
696	136	1
762	217	1
276	9	1
375	463	1
6	114	1
7587	62	1
2	968	1
205	2362	1
57	140	1
2335	336	1
1192	143	1
1331	116	1
198	1810	1
264	176	1
127	2380	1
2568	475	1
212	260	1
59	266	1
200	297	1
1615	215	1
2933	145	1
520	437	1
493	247	1
395	111	1
303	19	1
86	3317	1
1077	9	1
769	39	1
43	248	1
746	1163	1
41	0	1
144	199	1
13	266	1
9	1980	1
303	175	1
63	7364	-1
441	1946	1
208	1	1
143	7414	1
4	2334	1
1972	235	1
13	360	1
744	473	1
103	899	1
61	123	1
7600	7333	1
1991	402	1
116	56	1
649	529	1
17	542	1
48	4	1
767	22	1
321	178	1
7599	6	1
10	800	1
2908	0	1
217	762	1
2048	7563	1
401	13	1
1	34	1
0	895	1
24	243	1
116	409	1
219	958	1
786	176	1
1764	160	1
1153	455	1
2	7430	1
7334	84	1
26	876	1
162	57	1
227	508	1
1345	29	1
0	3331	1
305	137	1
12	516	-1
124	648	1
3	379	1
6	1170	1
95	823	1
176	749	1
1773	31	1
191	2416	1
25	347	1
648	122	1
361	204	1
93	103	1
39	1076	1
1	14	1
7596	1567	1
10	7445	1
573	201	1
649	2	1
14	763	1
2640	791	1
110	25	1
224	9	1
4	87	1
7594	2318	1
873	1147	1
680	14	1
3	76	1
2575	56	1
128	193	1
402	149	1
87	31	1
2399	240	1
1035	2	1
394	1165	1
7396	7503	-1
2	1557	1
6	7589	-1
152	252	1
679	1017	1
2814	156	1
1840	7594	1
205	7549	-1
109	517	1
9	0	1
0	2903	1
14	468	-1
123	6	1
1596	110	1
1058	6	1
11	31	1
7524	1845	1
451	142	1
246	335	1
51	7602	-1
895	1070	1
646	7544	-1
240	2399	1
282	143	1
3195	60	1
7385	229	1
107	94	1
9	7398	-1
83	444	1
1100	355	1
31	695	1
482	65	1
1431	225	1
2	295	1
481	152	1
1587	7435	1
466	421	1
67	1865	1
1865	67	1
143	3261	1
295	265	1
739	3004	1
84	165	1
1885	0	1
3171	443	-1
156	1560	1
67	813	1
308	893	1
181	777	1
6	344	1
0	159	1
7603	176	-1
1105	44	1
251	105	1
117	33	1
72	1050	1
181	105	1
5	58	1
62	42	1
76	39	1
432	889	1
3054	965	1
3	2016	1
472	214	1
2922	6	1
146	420	1
111	5	1
13	59	1
80	1552	1
14	2430	1
1832	91	1
366	3	1
176	213	1
1739	7388	1
560	1	1
2096	17	1
648	104	1
99	25	1
21	188	1
525	109	1
0	1519	1
431	0	1
7599	1152	1
4	1858	1
49	194	1
403	908	1
7506	649	1
28	372	1
35	29	1
319	84	1
94	372	1
7594	3135	1
14	650	1
110	7538	-1
61	236	1
1110	405	1
46	65	1
18	7584	-1
12	3059	1
875	7552	1
89	39	1
22	500	1
1236	7563	1
7563	385	1
41	9	1
2121	8	1
1161	7	1
22	1130	1
302	201	1
7512	7483	1
346	1487	1
388	292	1
187	7603	-1
212	217	1
14	95	1
276	388	1
170	3247	1
21	383	1
106	7594	1
130	560	1
7	7474	-1
7520	177	1
2907	630	1
6	7587	-1
921	714	1
28	24	1
12	2282	1
153	0	1
2485	20	1
190	94	1
415	33	1
862	180	1
116	2192	1
262	166	1
0	648	1
161	153	1
85	7559	-1
681	2107	1
2116	2736	1
1588	57	1
58	5	1
1067	66	1
448	3	1
2052	257	1
639	2830	1
2081	475	1
1189	10	1
1710	218	1
30	18	1
7	1345	-1
115	50	1
15	1325	1
113	34	1
1568	114	1
138	717	1
44	992	1
38	514	1
202	89	1
2693	78	1
5341	1789	1
2371	48	1
7	7486	-1
188	1329	1
674	7563	1
226	55	1
192	176	1
812	227	1
19	40	1
1	249	1
64	515	1
82	176	1
66	5341	1
1761	32	1
1135	96	1
32	1787	1
99	13	1
1467	154	1
170	10	1
64	925	1
8	76	1
122	7539	-1
1209	12	1
402	1991	1
7442	52	1
28	9	1
202	6	1
985	1	1
6368	1571	1
321	253	1
132	318	1
277	1637	-1
0	2875	1
145	198	1
1569	0	1
558	559	1
2426	2409	1
1022	8	1
4887	34	1
6	305	1
91	461	1
374	604	1
28	613	1
211	1616	1
1088	608	1
1225	1617	1
7602	3	1
3	210	-1
2528	528	1
633	145	1
1365	3132	1
20	61	1
1008	1	1
122	11	1
240	11	1
98	2454	1
158	9	1
647	95	1
37	1046	1
19	13	1
7587	7	1
2039	574	1
24	123	1
204	642	1
6368	2395	1
123	595	1
7451	7450	1
172	7558	-1
294	92	1
149	234	1
37	46	1
592	43	1
672	874	1
66	33	1
341	3204	1
8	1282	1
250	1712	1
2185	797	1
504	7423	1
72	18	1
714	249	1
2372	172	1
1691	152	1
0	112	1
22	15	1
539	985	1
9	1136	1
369	218	1
554	79	1
26	2	1
24	114	1
24	7587	1
29	688	1
693	692	1
155	154	1
1179	0	1
10	124	1
60	3092	1
22	502	1
86	84	1
1341	936	1
329	7508	-1
10	33	1
1375	58	1
23	484	1
1872	14	1
3379	221	1
7594	1322	1
32	325	1
548	16	1
44	532	1
135	2241	1
691	2224	1
681	7498	1
